ride_id,user_id,driver_id,ride_datetime,pickup_location,dropoff_location,distance_km,ride_duration_min,fare_amount,payment_method,ride_status,user_rating,driver_rating,surge_pricing,promo_code_used,vehicle_type,weather_condition,traffic_level,driver_experience_years,user_type
R008102,U3646,D801,3/1/2024 7:16,Downtown,Downtown,2.85,9.00,17.54,Cash,Completed,3.3,4.1,No,Yes,Motorcycle,Clear,Medium,3,Returning
R008103,U5865,D262,7/1/2024 12:13,Mall,Midtown,22.36,49.00,66.75,Credit Card,Completed,3.7,3.2,No,No,Sedan,Foggy,Medium,6,Returning
R008104,U8345,D692,1/1/2024 11:40,Downtown,Downtown,15.17,54.00,52.44,Credit Card,Canceled,2.0,1.1,Yes,No,Electric,Clear,High,5,Returning
R008105,U3289,D269,3/1/2024 14:39,Mall,Financial District,31.93,98.00,111.19,Credit Card,Completed,4.8,3.6,No,No,Shared,Foggy,Low,9,Returning
R008106,U8370,D400,2/1/2024 23:28,Financial District,Downtown,33.66,73.00,108.52,Credit Card,Completed,3.4,3.8,No,No,Electric,Clear,Medium,8,New
R008107,U4872,D473,2/1/2024 6:07,Midtown,Downtown,6.79,24.00,28.20,Credit Card,Completed,4.8,4.1,No,Yes,SUV,Clear,Medium,2,Returning
R008108,U8690,D807,5/1/2024 7:16,Financial District,Downtown,10.57,42.00,30.31,Cash,Completed,4.3,3.6,No,No,Sedan,Rainy,Low,2,Frequent
R008109,U2440,D302,7/1/2024 2:52,Financial District,Financial District,10.30,30.00,35.11,Mobile Wallet,Completed,5.0,3.6,No,No,Sedan,Foggy,Low,1,Returning
R008110,U1765,D146,6/1/2024 21:42,Mall,University,4.42,10.00,21.28,Cash,Completed,3.9,3.2,No,No,SUV,Clear,Low,1,Returning
R008111,U5092,D562,3/1/2024 23:11,Suburbs,Airport,17.42,38.00,70.02,Mobile Wallet,Completed,4.0,4.3,No,No,Sedan,Foggy,Medium,1,Frequent
R008112,U3666,D769,6/1/2024 0:51,Downtown,Suburbs,18.44,38.00,70.30,Cash,Completed,3.3,4.3,No,No,SUV,Thunderstorm,Medium,6,Frequent
R008113,U9655,D507,7/1/2024 20:13,University,University,20.48,73.00,60.20,Cash,Completed,5.0,3.3,Yes,Yes,Sedan,Thunderstorm,Medium,7,Frequent
R008114,U6968,D293,1/1/2024 4:26,Midtown,Downtown,23.54,80.00,83.32,Cash,Completed,4.0,3.0,No,Yes,Sedan,Clear,Medium,9,Returning
R008115,U8641,D526,6/1/2024 8:12,Suburbs,Midtown,3.14,10.00,13.41,Credit Card,Completed,3.0,3.6,Yes,Yes,Shared,Clear,High,1,Returning
R008116,U3181,D890,2/1/2024 6:06,University,Mall,22.16,78.00,73.34,Cash,Completed,3.2,4.4,No,Yes,Sedan,Clear,Medium,4,New
R008117,U4888,D416,2/1/2024 16:00,Suburbs,Midtown,32.07,128.00,107.95,Credit Card,Completed,4.7,3.9,No,No,Sedan,Snowy,Medium,7,Returning
R008118,U1840,D578,4/1/2024 10:54,Mall,Financial District,16.47,46.00,61.33,Credit Card,Completed,4.3,3.5,No,Yes,SUV,Clear,High,7,New
R008119,U6899,D520,7/1/2024 4:05,Mall,Airport,4.63,16.00,23.17,Mobile Wallet,Canceled,2.2,2.3,No,No,Electric,Rainy,Low,3,Returning
R008120,U5118,D368,2/1/2024 20:47,Suburbs,Downtown,3.92,11.00,20.37,Credit Card,Completed,4.0,5.0,No,No,Sedan,Clear,High,5,Returning
R008121,U1565,D580,4/1/2024 12:20,Airport,Financial District,10.58,29.00,39.84,Credit Card,Completed,4.4,4.5,No,No,Shared,Clear,Medium,8,New
R008122,U7005,D810,1/1/2024 19:24,Airport,Suburbs,26.59,98.00,88.26,Credit Card,Completed,4.6,4.3,No,No,Sedan,Clear,Medium,5,Frequent
R008123,U8226,D835,2/1/2024 10:32,Suburbs,Airport,9.87,31.00,39.00,Cash,Completed,4.7,4.5,No,Yes,Electric,Rainy,Medium,2,New
R008124,U6890,D362,1/1/2024 0:12,Airport,Airport,28.69,64.00,88.48,Credit Card,Completed,3.4,3.4,No,No,Electric,Clear,Medium,8,Returning
R008125,U5311,D525,6/1/2024 20:33,Midtown,Financial District,28.87,81.00,90.69,Credit Card,Completed,3.9,4.6,No,No,SUV,Clear,Low,2,New
R008126,U8736,D265,5/1/2024 20:38,Downtown,University,16.54,59.00,57.39,Mobile Wallet,Completed,3.9,4.2,No,No,SUV,Clear,High,2,New
R008127,U9848,D791,1/1/2024 4:47,University,Mall,11.23,44.00,37.10,Cash,Completed,3.6,3.1,No,No,Motorcycle,Rainy,Medium,6,Returning
R008128,U3982,D527,7/1/2024 0:29,Mall,Midtown,21.32,69.00,72.08,Credit Card,Completed,3.7,4.6,No,Yes,Sedan,Rainy,High,10,Returning
R008129,U7083,D803,7/1/2024 1:28,Midtown,University,28.56,80.00,92.80,Credit Card,Completed,3.0,3.4,Yes,No,Sedan,Rainy,Medium,9,New
R008130,U1556,D496,1/1/2024 17:12,Downtown,Airport,3.20,8.00,17.47,Cash,Completed,3.5,4.6,No,No,Sedan,Thunderstorm,Low,5,New
R008131,U4019,D315,5/1/2024 12:30,Airport,Midtown,33.42,95.00,108.89,Cash,Completed,4.3,3.6,No,No,Sedan,Clear,Medium,2,Returning
R008132,U3580,D895,4/1/2024 5:00,University,Airport,22.96,72.00,75.12,Mobile Wallet,Completed,4.4,4.8,No,No,Electric,Rainy,Medium,7,New
R008133,U9146,D963,5/1/2024 9:30,Midtown,Mall,14.54,29.00,53.71,Credit Card,Completed,4.0,3.3,No,No,Motorcycle,Clear,High,7,Returning
R008134,U9243,D206,1/1/2024 17:54,Financial District,Airport,18.20,46.00,54.33,Credit Card,Completed,4.0,4.7,No,No,Sedan,Clear,Medium,5,Frequent
R008135,U5019,D197,1/1/2024 4:31,Mall,Airport,14.11,47.00,58.17,Mobile Wallet,No-show,2.1,2.1,No,No,SUV,Clear,Medium,5,Frequent
R008136,U4138,D979,1/1/2024 6:10,Suburbs,Suburbs,15.03,50.00,48.64,Credit Card,Canceled,3.0,1.4,No,No,SUV,Thunderstorm,Medium,6,Returning
R008137,U1671,D581,1/1/2024 16:50,Mall,Midtown,21.25,70.00,74.95,Credit Card,Completed,4.9,3.8,Yes,No,SUV,Thunderstorm,Medium,5,Frequent
R008138,U1777,D598,1/1/2024 18:42,Downtown,Suburbs,3.05,12.00,16.78,Credit Card,Completed,4.3,4.0,No,No,SUV,Foggy,Medium,9,Returning
R008139,U5927,D329,4/1/2024 5:09,Downtown,Midtown,6.96,22.00,31.92,Credit Card,Completed,4.3,3.2,Yes,No,Motorcycle,Clear,Low,5,New
R008140,U4022,D356,2/1/2024 12:44,Financial District,Mall,8.72,22.00,30.89,Mobile Wallet,Canceled,1.1,3.4,No,Yes,Sedan,Rainy,High,8,New
R008141,U2860,D142,6/1/2024 7:49,Financial District,Mall,14.86,54.00,52.21,Cash,Completed,4.9,4.6,No,No,Sedan,Clear,Medium,4,Frequent
R008142,U4139,D341,3/1/2024 6:40,Suburbs,Suburbs,13.62,38.00,43.19,Credit Card,Completed,3.6,4.6,No,Yes,Sedan,Clear,Low,9,Frequent
R008143,U2074,D653,7/1/2024 5:31,Airport,Suburbs,25.55,63.00,79.08,Mobile Wallet,Completed,5.0,4.0,No,No,SUV,Clear,High,6,New
R008144,U7763,D194,3/1/2024 15:39,Mall,Suburbs,9.81,31.00,36.47,Credit Card,Completed,4.6,3.3,No,No,Motorcycle,Clear,Low,3,Frequent
R008145,U2986,D865,6/1/2024 16:46,Midtown,Mall,2.94,8.00,11.32,Cash,Completed,3.4,3.6,No,No,SUV,Foggy,High,8,New
R008146,U7327,D287,6/1/2024 21:41,Midtown,Mall,2.89,8.00,12.16,Cash,Completed,3.3,4.0,No,No,Sedan,Clear,High,8,Returning
R008147,U2046,D484,5/1/2024 11:50,Midtown,Financial District,1.38,5.00,12.60,Mobile Wallet,Completed,3.7,4.2,Yes,No,Sedan,Clear,Medium,10,Frequent
R008148,U3176,D918,2/1/2024 10:34,Airport,Suburbs,2.29,9.00,16.21,Mobile Wallet,Completed,3.7,3.6,No,Yes,SUV,Clear,High,1,Returning
R008149,U3338,D499,7/1/2024 0:56,Mall,University,30.19,99.00,102.26,Cash,Completed,4.1,4.0,No,Yes,Sedan,Rainy,Medium,8,Frequent
R008150,U1500,D605,1/1/2024 16:31,Mall,University,24.71,63.00,79.21,Mobile Wallet,Completed,4.1,4.9,No,No,SUV,Clear,High,3,Returning
R008151,U3233,D266,7/1/2024 18:41,Suburbs,Airport,34.86,76.00,117.72,Cash,Completed,3.1,3.6,Yes,No,Sedan,Snowy,Low,5,Frequent
R008152,U5608,D882,7/1/2024 10:48,Midtown,Downtown,1.69,5.00,12.02,Mobile Wallet,Completed,3.8,3.8,No,No,Sedan,Clear,High,1,Returning
R008153,U8234,D224,1/1/2024 4:56,Downtown,Suburbs,29.87,61.00,93.79,Mobile Wallet,Completed,3.2,4.1,Yes,Yes,Shared,Clear,Low,10,Returning
R008154,U8972,D772,2/1/2024 14:12,Downtown,Downtown,24.67,72.00,86.81,Mobile Wallet,Completed,3.0,4.5,No,No,Sedan,Clear,Low,5,Frequent
R008155,U7610,D186,3/1/2024 0:53,Downtown,Downtown,22.77,76.00,81.57,Cash,Completed,4.5,3.4,No,No,Electric,Foggy,High,2,Frequent
R008156,U1600,D920,3/1/2024 14:48,Financial District,Airport,13.12,40.00,38.24,Credit Card,Completed,3.4,3.2,No,No,Shared,Thunderstorm,High,6,Returning
R008157,U5284,D588,1/1/2024 15:45,Financial District,Downtown,13.81,52.00,51.40,Credit Card,Completed,4.2,4.1,No,No,SUV,Snowy,High,6,Frequent
R008158,U5483,D325,1/1/2024 21:36,Airport,Mall,29.75,89.00,107.33,Credit Card,Completed,3.3,4.0,No,No,Shared,Rainy,Medium,2,Returning
R008159,U6901,D756,2/1/2024 21:07,Midtown,Downtown,25.26,74.00,71.33,Cash,Completed,4.9,3.3,No,No,Motorcycle,Clear,Low,4,Frequent
R008160,U7129,D444,6/1/2024 4:04,Financial District,Mall,23.79,62.00,76.97,Credit Card,Completed,4.7,4.7,No,No,Sedan,Clear,Low,7,New
R008161,U2754,D859,5/1/2024 13:08,Downtown,Mall,2.04,7.00,15.41,Credit Card,Canceled,3.0,2.4,No,No,SUV,Clear,Medium,8,Frequent
R008162,U3464,D973,6/1/2024 22:07,Financial District,University,7.27,28.00,30.82,Cash,Completed,3.6,4.8,No,No,Motorcycle,Rainy,Low,9,Returning
R008163,U5482,D617,4/1/2024 19:00,Mall,Mall,33.73,133.00,115.03,Cash,Completed,3.9,4.3,Yes,No,SUV,Foggy,Low,1,Returning
R008164,U8400,D130,1/1/2024 8:13,Downtown,Downtown,16.45,65.00,52.40,Credit Card,Completed,4.6,3.1,No,No,SUV,Rainy,Medium,7,New
R008165,U7806,D808,1/1/2024 3:01,Midtown,Midtown,27.57,109.00,92.24,Credit Card,Canceled,3.3,1.4,No,No,Sedan,Foggy,Medium,7,New
R008166,U9643,D843,2/1/2024 7:32,Mall,Suburbs,14.24,49.00,43.97,Mobile Wallet,Canceled,3.5,1.8,No,No,Shared,Clear,High,4,Frequent
R008167,U8396,D395,1/1/2024 13:49,Airport,Suburbs,26.99,84.00,83.90,Cash,Completed,4.0,4.6,No,No,Electric,Clear,High,9,Returning
R008168,U8338,D513,7/1/2024 3:33,Suburbs,Downtown,5.05,12.00,20.27,Credit Card,Completed,4.1,4.3,No,No,Electric,Foggy,Low,3,New
R008169,U6241,D936,3/1/2024 20:39,Suburbs,Airport,2.43,9.00,13.51,Cash,Completed,4.9,3.3,Yes,Yes,Sedan,Rainy,High,9,Frequent
R008170,U8394,D234,7/1/2024 8:52,Mall,Midtown,16.85,58.00,61.92,Cash,Completed,4.8,4.3,No,No,SUV,Foggy,Medium,6,Frequent
R008171,U7437,D624,6/1/2024 5:59,Downtown,Airport,21.12,78.00,70.79,Credit Card,Completed,4.3,3.8,No,Yes,Shared,Clear,Medium,4,Returning
R008172,U5695,D103,4/1/2024 4:19,Financial District,Airport,12.01,35.00,41.49,Cash,Completed,3.7,4.0,No,No,Electric,Clear,Low,8,Frequent
R008173,U3588,D277,2/1/2024 17:54,Financial District,Downtown,25.34,96.00,83.92,Cash,No-show,2.2,2.8,No,No,SUV,Clear,Medium,2,New
R008174,U2782,D845,1/1/2024 4:17,Downtown,Financial District,17.86,61.00,61.75,Credit Card,Completed,4.8,4.0,No,No,Sedan,Snowy,Low,8,New
R008175,U6947,D358,2/1/2024 12:45,Midtown,Downtown,32.56,76.00,105.33,Cash,Completed,3.6,4.9,No,No,Sedan,Clear,Low,1,New
R008176,U7594,D751,1/1/2024 7:38,Mall,University,3.89,9.00,19.87,Credit Card,Completed,4.5,4.5,No,No,Motorcycle,Clear,Medium,3,Returning
R008177,U4520,D164,1/1/2024 5:56,Downtown,Financial District,3.26,12.00,18.23,Mobile Wallet,Completed,4.1,3.3,No,No,Sedan,Clear,High,3,Returning
R008178,U4218,D894,4/1/2024 22:33,Midtown,Mall,31.77,91.00,99.99,Credit Card,Completed,3.9,4.6,No,No,Shared,Clear,Low,8,Returning
R008179,U4757,D462,2/1/2024 10:57,Airport,Midtown,23.75,59.00,84.90,Credit Card,Completed,3.2,3.0,No,No,Sedan,Rainy,Medium,7,Frequent
R008180,U5016,D917,1/1/2024 11:47,Airport,Financial District,23.82,68.00,67.91,Cash,Canceled,2.2,1.6,No,Yes,Sedan,Clear,Low,1,Returning
R008181,U3837,D816,4/1/2024 9:35,Mall,Downtown,1.94,5.00,14.38,Mobile Wallet,Completed,4.6,3.9,No,No,Sedan,Rainy,Medium,3,Frequent
R008182,U7000,D116,4/1/2024 5:01,Downtown,Downtown,32.88,124.00,97.56,Credit Card,Completed,3.2,4.0,No,No,SUV,Clear,High,2,Returning
R008183,U8034,D299,2/1/2024 17:01,Airport,Airport,27.24,58.00,84.95,Cash,Completed,3.5,4.8,No,No,SUV,Foggy,Low,6,New
R008184,U8309,D643,4/1/2024 14:25,Financial District,Downtown,26.99,73.00,88.35,Mobile Wallet,Completed,3.2,4.0,No,Yes,SUV,Clear,Medium,8,New
R008185,U5239,D311,3/1/2024 23:25,Midtown,Mall,32.01,100.00,104.48,Cash,Completed,4.0,3.6,No,No,SUV,Clear,Medium,1,Frequent
R008186,U5428,D534,1/1/2024 19:48,Suburbs,University,20.66,77.00,73.17,Credit Card,Completed,4.9,3.9,No,No,Sedan,Clear,Medium,7,New
R008187,U5150,D372,5/1/2024 3:02,Suburbs,Downtown,14.42,51.00,51.49,Credit Card,Completed,4.1,4.3,No,No,SUV,Clear,Low,7,New
R008188,U2446,D389,2/1/2024 11:52,Airport,Suburbs,17.34,35.00,65.97,Mobile Wallet,Completed,3.6,3.2,No,No,Sedan,Clear,Low,7,Frequent
R008189,U7468,D902,4/1/2024 2:51,Midtown,Suburbs,27.43,100.00,81.28,Mobile Wallet,Completed,4.1,5.0,No,Yes,Sedan,Clear,Low,3,Frequent
R008190,U6790,D582,5/1/2024 3:55,Financial District,Airport,27.14,89.00,96.78,Credit Card,Completed,4.8,3.0,Yes,No,Shared,Clear,Medium,2,Returning
R008191,U5175,D333,4/1/2024 1:51,Suburbs,Financial District,21.73,49.00,77.65,Credit Card,Completed,3.2,4.7,Yes,No,Electric,Clear,Low,1,Frequent
R008192,U6080,D507,2/1/2024 10:15,Financial District,Financial District,8.41,27.00,31.38,Mobile Wallet,Canceled,1.7,2.1,No,No,SUV,Rainy,High,2,New
R008193,U1864,D793,1/1/2024 14:27,Financial District,Suburbs,28.84,105.00,93.21,Mobile Wallet,Completed,4.0,4.7,No,No,Electric,Thunderstorm,Medium,4,Returning
R008194,U7860,D245,5/1/2024 21:37,Suburbs,University,23.01,74.00,68.84,Credit Card,Completed,3.3,3.1,No,No,SUV,Rainy,Low,10,New
R008195,U9663,D661,4/1/2024 7:02,Suburbs,Midtown,8.52,34.00,33.81,Cash,Completed,3.4,3.2,No,Yes,Sedan,Rainy,Low,4,Returning
R008196,U7217,D529,2/1/2024 19:07,Airport,Mall,17.34,52.00,61.77,Credit Card,Canceled,2.1,2.8,No,No,SUV,Clear,Medium,9,Frequent
R008197,U6672,D531,3/1/2024 6:04,Mall,Mall,34.91,117.00,96.42,Credit Card,Canceled,2.2,2.6,No,No,Shared,Rainy,Low,6,Returning
R008198,U2502,D714,7/1/2024 4:08,Midtown,Mall,12.16,26.00,40.64,Credit Card,Completed,4.6,4.3,No,No,Sedan,Clear,Low,8,Returning
R008199,U5684,D644,2/1/2024 20:50,Downtown,University,4.96,18.00,25.65,Credit Card,Completed,4.2,4.7,No,No,Motorcycle,Clear,Medium,3,Frequent
R008200,U2410,D596,5/1/2024 7:48,Midtown,Suburbs,1.74,6.00,11.75,Mobile Wallet,Completed,4.5,4.8,No,Yes,SUV,Clear,Medium,6,New
R008201,U4770,D188,6/1/2024 9:43,Downtown,Mall,7.28,23.00,23.07,Credit Card,Completed,3.5,3.3,No,No,Sedan,Rainy,Low,2,Returning
R008202,U5659,D510,4/1/2024 11:23,Suburbs,University,7.36,25.00,29.40,Credit Card,Completed,4.0,3.4,No,No,Electric,Foggy,Medium,8,Returning
R008203,U5001,D996,2/1/2024 20:27,Financial District,Midtown,30.17,94.00,108.05,Cash,Completed,4.4,4.4,No,No,SUV,Clear,Low,1,Frequent
R008204,U4483,D952,6/1/2024 12:36,Midtown,Financial District,6.31,22.00,31.07,Credit Card,Completed,4.8,4.3,No,No,Sedan,Rainy,Medium,10,Returning
R008205,U5562,D926,2/1/2024 16:25,Financial District,Suburbs,30.33,96.00,103.93,Credit Card,Canceled,2.4,2.7,No,Yes,SUV,Clear,Low,3,Returning
R008206,U1598,D340,4/1/2024 0:56,Midtown,Downtown,3.95,12.00,16.24,Cash,Completed,3.9,4.9,Yes,No,Electric,Clear,Medium,10,Returning
R008207,U4041,D877,5/1/2024 19:14,Mall,Mall,31.83,72.00,117.02,Cash,Completed,4.5,4.2,No,No,Electric,Clear,High,6,Returning
R008208,U9160,D322,2/1/2024 11:58,University,Midtown,9.72,29.00,27.80,Cash,Completed,4.8,3.2,No,No,Shared,Clear,Medium,6,Returning
R008209,U7391,D847,6/1/2024 12:31,Midtown,Midtown,21.79,67.00,72.19,Mobile Wallet,Completed,4.4,3.5,No,Yes,Sedan,Rainy,Medium,7,Frequent
R008210,U8287,D764,7/1/2024 21:08,Financial District,Midtown,6.43,21.00,25.77,Cash,Completed,3.4,4.7,Yes,No,Sedan,Clear,Medium,3,Returning
R008211,U1066,D567,3/1/2024 12:47,University,Financial District,14.26,42.00,48.92,Mobile Wallet,Completed,4.8,3.0,No,Yes,Sedan,Clear,Medium,8,New
R008212,U9123,D668,2/1/2024 15:00,Airport,University,3.92,9.00,23.12,Credit Card,Completed,3.5,4.7,No,No,Sedan,Rainy,Medium,7,Returning
R008213,U3750,D421,2/1/2024 15:32,Mall,Airport,20.70,48.00,81.66,Credit Card,Completed,3.2,4.7,No,No,SUV,Rainy,High,6,Frequent
R008214,U9661,D474,7/1/2024 14:14,Suburbs,Mall,12.76,44.00,47.09,Credit Card,Canceled,1.3,2.7,Yes,No,SUV,Clear,Medium,8,Returning
R008215,U7806,D211,1/1/2024 11:31,Airport,Downtown,29.97,100.00,82.84,Mobile Wallet,Completed,4.2,4.4,No,No,Sedan,Clear,High,5,Frequent
R008216,U7429,D626,3/1/2024 7:07,Airport,Mall,7.18,18.00,31.02,Credit Card,Completed,4.8,4.0,No,No,Shared,Clear,High,10,Returning
R008217,U9123,D511,6/1/2024 21:31,Midtown,Suburbs,10.52,30.00,40.71,Credit Card,Completed,4.2,4.9,Yes,No,Sedan,Clear,High,10,Frequent
R008218,U2631,D368,6/1/2024 8:46,Suburbs,University,7.03,18.00,26.33,Credit Card,Completed,4.9,3.3,No,No,Electric,Clear,Low,6,Returning
R008219,U7452,D725,2/1/2024 12:11,Mall,Midtown,20.17,48.00,74.18,Mobile Wallet,Completed,3.7,3.3,No,No,Sedan,Rainy,Medium,6,New
R008220,U1774,D351,5/1/2024 6:25,University,Mall,4.80,13.00,26.17,Cash,Completed,4.8,3.1,No,No,Sedan,Clear,Medium,3,Returning
R008221,U7107,D473,4/1/2024 21:03,Midtown,Financial District,7.44,19.00,35.44,Credit Card,Completed,4.2,4.6,Yes,Yes,Sedan,Clear,Medium,2,Frequent
R008222,U8804,D753,5/1/2024 0:07,Downtown,Midtown,24.07,52.00,67.14,Cash,Completed,3.9,4.1,No,No,SUV,Rainy,Low,7,New
R008223,U5019,D725,2/1/2024 5:50,Midtown,University,3.53,11.00,17.36,Credit Card,Completed,3.3,3.9,No,Yes,SUV,Clear,Medium,10,Frequent
R008224,U1929,D549,5/1/2024 7:52,University,Suburbs,26.27,76.00,93.60,Credit Card,Completed,4.2,4.2,No,Yes,SUV,Clear,Medium,6,Returning
R008225,U4012,D901,1/1/2024 2:53,Financial District,Downtown,4.55,16.00,22.48,Mobile Wallet,Completed,4.6,4.9,No,No,SUV,Foggy,Medium,2,New
R008226,U6024,D968,1/1/2024 4:45,Mall,Midtown,20.91,68.00,58.77,Mobile Wallet,Canceled,2.8,1.7,Yes,No,Sedan,Rainy,Medium,4,Returning
R008227,U7264,D636,3/1/2024 11:52,Mall,Mall,34.93,94.00,101.81,Credit Card,Completed,4.6,4.1,No,No,Sedan,Clear,Low,3,Frequent
R008228,U8973,D467,7/1/2024 16:03,Midtown,Mall,6.91,21.00,23.34,Cash,Completed,3.2,3.5,No,No,SUV,Clear,Medium,3,Returning
R008229,U5729,D921,1/1/2024 15:01,Downtown,Financial District,9.88,30.00,34.92,Credit Card,Completed,4.9,3.3,No,Yes,Sedan,Clear,Medium,8,Returning
R008230,U8961,D354,1/1/2024 16:26,Midtown,Financial District,31.55,121.00,113.33,Cash,Completed,3.5,4.2,Yes,Yes,Electric,Thunderstorm,Medium,2,New
R008231,U3819,D562,3/1/2024 13:35,University,Airport,22.29,88.00,72.43,Credit Card,Canceled,3.1,3.0,No,No,Electric,Clear,Medium,7,Frequent
R008232,U7655,D367,5/1/2024 9:26,Mall,Financial District,17.75,64.00,55.06,Credit Card,Completed,3.1,3.3,No,No,Sedan,Foggy,Low,2,New
R008233,U2184,D225,6/1/2024 19:07,Downtown,Airport,20.13,63.00,74.58,Credit Card,Completed,4.9,5.0,No,Yes,Shared,Rainy,Low,7,Frequent
R008234,U9480,D492,5/1/2024 1:41,Suburbs,Downtown,11.05,43.00,44.74,Cash,Completed,4.9,3.4,No,Yes,SUV,Clear,Medium,9,New
R008235,U7343,D861,2/1/2024 3:00,University,Suburbs,30.08,71.00,107.52,Credit Card,Completed,3.2,4.8,No,No,SUV,Clear,High,9,Returning
R008236,U1527,D898,4/1/2024 4:54,Mall,Airport,26.34,89.00,83.56,Mobile Wallet,No-show,2.2,1.2,No,Yes,Motorcycle,Foggy,Low,4,New
R008237,U1916,D433,4/1/2024 20:08,Midtown,Midtown,22.84,67.00,80.45,Cash,Canceled,3.2,1.9,No,No,Sedan,Snowy,Low,5,Returning
R008238,U4574,D664,4/1/2024 7:44,Mall,University,32.68,75.00,95.21,Cash,Completed,4.0,3.8,No,No,Sedan,Rainy,Low,8,New
R008239,U4319,D467,2/1/2024 5:24,Downtown,Mall,20.66,44.00,67.28,Mobile Wallet,Completed,4.7,3.7,No,No,Motorcycle,Thunderstorm,High,10,Frequent
R008240,U2406,D654,5/1/2024 21:24,University,Midtown,18.40,54.00,65.27,Credit Card,Completed,3.1,3.3,Yes,Yes,Motorcycle,Foggy,Medium,7,Returning
R008241,U2241,D777,7/1/2024 19:08,Suburbs,Mall,34.17,85.00,111.59,Mobile Wallet,Completed,4.3,4.8,No,Yes,SUV,Clear,Medium,4,New
R008242,U6206,D653,5/1/2024 6:53,Financial District,Suburbs,8.00,20.00,28.83,Credit Card,Canceled,1.5,2.7,No,No,SUV,Clear,High,2,Returning
R008243,U8249,D991,5/1/2024 12:51,Airport,Financial District,5.83,15.00,25.74,Cash,Completed,4.7,3.8,No,Yes,Shared,Clear,Medium,2,Frequent
R008244,U4133,D555,3/1/2024 20:35,Downtown,University,6.52,22.00,26.06,Credit Card,Completed,4.3,3.9,No,Yes,Electric,Foggy,Medium,6,Returning
R008245,U1798,D787,6/1/2024 2:21,Financial District,Midtown,34.64,81.00,108.07,Mobile Wallet,Completed,3.5,4.6,No,No,Sedan,Clear,Low,9,New
R008246,U2523,D166,5/1/2024 2:52,Suburbs,University,23.18,80.00,60.59,Cash,Completed,3.8,3.2,Yes,No,Sedan,Rainy,Medium,2,Frequent
R008247,U8209,D165,1/1/2024 8:54,Financial District,Airport,11.40,41.00,38.49,Mobile Wallet,Completed,4.9,4.4,No,No,SUV,Rainy,Low,5,New
R008248,U5928,D694,6/1/2024 13:40,Midtown,Suburbs,9.47,30.00,35.61,Credit Card,Canceled,1.3,1.9,No,No,Sedan,Clear,High,3,Returning
R008249,U3888,D961,1/1/2024 7:15,Airport,Midtown,2.93,7.00,11.70,Cash,Completed,4.1,4.7,No,No,SUV,Foggy,High,4,Returning
R008250,U3690,D716,4/1/2024 9:54,Downtown,Financial District,5.49,12.00,23.14,Credit Card,Completed,4.7,4.6,No,No,Sedan,Clear,Medium,2,Returning
R008251,U5091,D499,4/1/2024 17:46,University,University,31.88,90.00,92.54,Cash,Completed,4.9,4.9,Yes,Yes,Shared,Foggy,Medium,6,New
R008252,U8282,D386,3/1/2024 19:20,Mall,Financial District,26.41,98.00,81.81,Credit Card,Completed,3.2,4.0,Yes,No,Sedan,Clear,Medium,2,Returning
R008253,U7249,D985,2/1/2024 9:53,Suburbs,University,33.01,73.00,118.91,Cash,Completed,4.6,4.7,Yes,No,Sedan,Snowy,Low,3,Frequent
R008254,U1690,D285,4/1/2024 19:39,Airport,Midtown,15.41,54.00,48.66,Mobile Wallet,Completed,3.2,4.0,Yes,No,Motorcycle,Snowy,Medium,9,New
R008255,U9719,D383,4/1/2024 20:42,Suburbs,Suburbs,21.44,63.00,71.88,Cash,Completed,3.3,3.1,No,No,Sedan,Rainy,Medium,6,Returning
R008256,U2495,D615,4/1/2024 6:57,Mall,Downtown,17.44,66.00,54.02,Credit Card,Completed,3.2,4.3,No,Yes,Electric,Clear,Low,10,Frequent
R008257,U1892,D749,2/1/2024 4:46,Financial District,Midtown,30.97,84.00,100.03,Mobile Wallet,Completed,4.9,5.0,No,No,Electric,Foggy,High,6,Returning
R008258,U9578,D790,3/1/2024 8:42,Suburbs,Financial District,34.71,118.00,118.33,Credit Card,Canceled,1.0,2.6,Yes,No,Sedan,Snowy,Medium,1,New
R008259,U6873,D336,1/1/2024 0:58,Suburbs,Downtown,32.71,114.00,114.31,Credit Card,Canceled,2.8,1.3,No,Yes,Sedan,Clear,Low,5,Returning
R008260,U5503,D117,7/1/2024 10:22,Financial District,Suburbs,21.33,51.00,64.72,Credit Card,Completed,3.7,4.3,Yes,No,Sedan,Clear,Medium,7,Frequent
R008261,U1897,D914,4/1/2024 7:38,Financial District,Financial District,3.10,7.00,16.76,Cash,Completed,3.6,3.1,No,No,Sedan,Clear,Low,5,Returning
R008262,U1710,D513,1/1/2024 11:28,Mall,Suburbs,22.00,48.00,76.03,Cash,No-show,3.2,1.3,No,No,Sedan,Clear,High,9,Frequent
R008263,U4695,D108,7/1/2024 20:01,Airport,University,4.30,15.00,14.59,Credit Card,Completed,4.3,4.9,No,No,Sedan,Clear,Low,10,Returning
R008264,U3686,D519,6/1/2024 4:06,Downtown,Midtown,5.72,18.00,18.72,Credit Card,Completed,4.1,3.1,No,Yes,Shared,Clear,Low,9,New
R008265,U8188,D128,3/1/2024 20:09,Financial District,Suburbs,7.51,16.00,30.64,Mobile Wallet,Completed,4.5,4.4,No,No,Shared,Clear,High,2,New
